2.420000 9.590407210587421e-01
2.440000 2.976597837960333e+01
2.460000 4.380983101864491e+01
2.480000 4.818621817108228e+01
2.500000 4.677586434025068e+01
2.520000 4.240260192632156e+01
2.540000 3.699137415270254e+01
2.560000 3.172623799243718e+01
2.580000 2.720836709460496e+01
2.600000 2.361405471072101e+01
2.620000 2.085271662113610e+01
2.640000 1.872353290570529e+01
2.660000 1.703669966544862e+01
2.680000 1.564484446596005e+01
2.700000 1.443905173180830e+01
2.720000 1.334352698520655e+01
2.740000 1.231026108468218e+01
2.760000 1.131369446374653e+01
2.780000 1.034538136956454e+01
2.800000 9.408654101624595e+00
2.820000 8.513287250408146e+00
2.840000 7.670210895023271e+00
2.860000 6.887496733896408e+00
2.880000 6.169575507073487e+00
2.900000 5.517727351579301e+00
2.920000 4.930621115740638e+00
2.940000 4.404853673509457e+00
2.960000 3.935489238786018e+00
2.980000 3.516598679742033e+00
3.000000 3.141798833143821e+00
3.020000 2.804791818675451e+00
3.040000 2.499898667660368e+00
3.060000 2.222445126143368e+00
3.080000 1.968772208271934e+00
3.100000 1.736098924037915e+00
3.120000 1.522379321417691e+00
3.140000 1.326159528512333e+00
3.160000 1.146434795687760e+00
3.180000 9.825065377149004e-01
3.200000 8.338393759098554e-01
3.220000 6.999181802740545e-01
3.240000 5.801067737692256e-01
3.260000 4.735498520973607e-01
3.280000 3.791846043779828e-01
3.300000 2.957955493304126e-01
3.320000 2.220710335908407e-01
3.340000 1.566597300294025e-01
3.360000 9.822713606724981e-02
3.380000 4.551207199362571e-02
3.400000 -2.616820717063239e-03
3.420000 -4.710458108817295e-02
3.440000 -8.865430991995661e-02
3.460000 -1.276944205701025e-01
3.480000 -1.644039430839873e-01
3.500000 -1.987606978263337e-01
3.520000 -2.305903487090745e-01
3.540000 -2.596154564192180e-01
3.560000 -2.855045316467125e-01
3.580000 -3.079210883123107e-01
3.600000 -3.265726967954357e-01
3.620000 -3.412600371620444e-01
3.640000 -3.519252767050911e-01
3.660000 -3.586828796125401e-01
3.680000 -3.618058212668516e-01
3.700000 -3.616942346720157e-01
3.720000 -3.588433811931865e-01
3.740000 -3.538116212963158e-01
3.760000 -3.471883852877853e-01
3.780000 -3.395621440540409e-01
3.800000 -3.314883798012257e-01
3.820000 -3.234575567948128e-01
3.840000 -3.158634858921164e-01
3.860000 -3.089819276896076e-01
3.880000 -3.029751860001219e-01
3.900000 -2.979069399448723e-01
3.920000 -2.937574698383392e-01
3.940000 -2.904388830731608e-01
3.960000 -2.878103400050235e-01
3.980000 -2.856932798375513e-01
4.000000 -2.838866465071975e-01
4.020000 -2.821821145681331e-01
4.040000 -2.803792000083031e-01
4.060000 -2.782973792757729e-01
4.080000 -2.757806137619665e-01
4.100000 -2.726988824951976e-01
4.120000 -2.689495997653643e-01
4.140000 -2.644590327486435e-01
4.160000 -2.591837191321874e-01
4.180000 -2.531118847388179e-01
4.200000 -2.462648611517216e-01
4.220000 -2.386985033391456e-01
4.240000 -2.305045124580042e-01
4.260000 -2.218092933092195e-01
4.280000 -2.127665536012995e-01
4.300000 -2.035474378656491e-01
4.320000 -1.943305665507939e-01
4.340000 -1.852920751166026e-01
4.360000 -1.765956531285111e-01
4.380000 -1.683825833517453e-01
4.400000 -1.607617808455443e-01
4.420000 -1.537998320573846e-01
4.440000 -1.475112135091839e-01
4.460000 -1.418531798750306e-01
4.480000 -1.367325051297048e-01
4.500000 -1.320168930887217e-01
4.520000 -1.275465675403588e-01
4.540000 -1.231458623776815e-01
4.560000 -1.186348117305696e-01
4.580000 -1.138407400977433e-01
4.600000 -1.086098524787892e-01
4.620000 -1.028188245061872e-01
4.640000 -9.638624500157367e-02
4.660000 -8.928022156219069e-02
4.680000 -8.151624614703419e-02
4.700000 -7.315122369318670e-02
4.720000 -6.427735315638812e-02
4.740000 -5.501600855160649e-02
4.760000 -4.551161999360859e-02
4.780000 -3.592555473753090e-02
4.800000 -2.642999821945000e-02
4.820000 -1.720183509695359e-02
4.840000 -8.416530572303618e-03
4.860000 -2.420190630054638e-04
4.880000 7.167388476515278e-03
4.900000 1.367708988583029e-02
4.920000 1.917827684683329e-02
4.940000 2.359401993206489e-02
4.960000 2.688535365303747e-02
4.980000 2.905736150855997e-02
5.000000 3.016526103306270e-02
5.020000 3.032048884492232e-02
5.040000 2.969656545730125e-02
5.060000 2.852923391437171e-02
5.080000 2.710206275351474e-02
5.100000 2.572632279290362e-02
5.120000 2.472064368160198e-02
5.140000 2.439067044966201e-02
5.160000 2.500872005822250e-02
5.180000 2.679343794960703e-02
5.200000 2.988945459742211e-02
5.220000 3.434704205665531e-02
5.240000 4.010218766669329e-02
5.260000 4.696751373025744e-02
5.280000 5.465072928505339e-02
5.300000 6.278392785133824e-02
5.320000 7.095330233240754e-02
5.340000 7.872885991508249e-02
5.360000 8.569413697019691e-02
5.380000 9.147591395308438e-02
5.400000 9.577393030406529e-02
5.420000 9.839059934893404e-02
5.440000 9.926020727417773e-02
5.460000 9.846469804522258e-02
5.480000 9.621540725698069e-02
5.500000 9.282138192742367e-02
5.520000 8.865718436588861e-02
5.540000 8.413069604138371e-02
5.560000 7.965092145089407e-02
5.580000 7.559579198768739e-02
5.600000 7.227996980961973e-02
5.620000 6.992265170744137e-02
5.640000 6.861590932879780e-02
5.660000 6.830697465031418e-02
5.680000 6.881592492558233e-02
5.700000 6.986731288123101e-02
5.720000 7.112233326869161e-02
5.740000 7.221098941596393e-02
5.760000 7.276425977938192e-02
5.780000 7.244626449537925e-02
5.800000 7.098643193225519e-02
5.820000 6.821166524194031e-02
5.840000 6.407797408042325e-02
5.860000 5.868820071336824e-02
5.880000 5.227444725336935e-02
5.900000 4.516659728239530e-02
5.920000 3.776030264289534e-02
5.940000 3.048497022890515e-02
5.960000 2.377174877715270e-02
5.980000 1.802151565816430e-02
6.000000 1.357286366737026e-02
6.020000 1.067008781621097e-02
6.040000 9.431664158560527e-03
6.060000 9.831521535414027e-03
6.080000 1.171278765055138e-02
6.100000 1.481432806446492e-02
6.120000 1.879777722360462e-02
6.140000 2.327456948962358e-02
6.160000 2.783297016862326e-02
6.180000 3.206510654039887e-02
6.200000 3.559399888768471e-02
6.220000 3.810059152539946e-02
6.240000 3.935043997790498e-02
6.260000 3.921145800461082e-02
6.280000 3.764897039445760e-02
6.300000 3.471182560874597e-02
6.320000 3.051816457197908e-02
6.340000 2.524118946270505e-02
6.360000 1.909493250435939e-02
6.380000 1.232002475610742e-02
6.400000 5.169464903686702e-03
6.420000 -2.105611949750471e-03
6.440000 -9.270056394896966e-03
6.460000 -1.611599028220903e-02
6.480000 -2.246689182657272e-02
6.500000 -2.817884416662890e-02
6.520000 -3.314167482620035e-02
6.540000 -3.728009517571886e-02
6.560000 -4.055483989365249e-02
6.580000 -4.296380642793258e-02
6.600000 -4.454319445738098e-02
6.620000 -4.536864535313720e-02
6.640000 -4.555626384421112e-02
6.660000 -4.526057699030307e-02
6.680000 -4.466471862691716e-02
6.700000 -4.396755111774192e-02
6.720000 -4.337066931115631e-02
6.740000 -4.306540449673612e-02
6.760000 -4.321982836176005e-02
6.780000 -4.396575694771598e-02
6.800000 -4.538575460680702e-02
6.820000 -4.750013795845791e-02
6.840000 -5.025426619938853e-02
6.860000 -5.351327660644281e-02
6.880000 -5.707571937487271e-02
6.900000 -6.069463764937745e-02
6.920000 -6.409893390871035e-02
6.940000 -6.701473635028543e-02
6.960000 -6.918676527478419e-02
6.980000 -7.039969947076248e-02
7.000000 -7.049954259925702e-02
7.020000 -6.941498957839230e-02
7.040000 -6.717837169254599e-02
7.060000 -6.393564854004183e-02
7.080000 -5.992859580171927e-02
7.100000 -5.546603984803034e-02
7.120000 -5.089467107069538e-02
7.140000 -4.656985721435862e-02
7.160000 -4.282645670824377e-02
7.180000 -3.994963199780968e-02
7.200000 -3.814566287640605e-02
7.220000 -3.751275981692891e-02
7.240000 -3.801243982517187e-02
7.260000 -3.945552785726066e-02
7.280000 -4.152528466899184e-02
7.300000 -4.381516022925547e-02
7.320000 -4.586710965515273e-02
7.340000 -4.720990914711425e-02
7.360000 -4.739747192401775e-02
7.380000 -4.604716415830624e-02
7.400000 -4.287812091110580e-02
7.420000 -3.774956206734364e-02
7.440000 -3.069840628448026e-02
7.460000 -2.195863329521010e-02
7.480000 -1.193431510869727e-02
7.500000 -1.154395565779761e-03
7.520000 9.773232092212279e-03
7.540000 2.020764765463829e-02
7.560000 2.952082637272922e-02
7.580000 3.714356139076908e-02
7.600000 4.261138617727662e-02
7.620000 4.561049695618739e-02
7.640000 4.602293278336439e-02
7.660000 4.395245440166831e-02
7.680000 3.970142768775412e-02
7.700000 3.372840587742679e-02
7.720000 2.660496943632587e-02
7.740000 1.897256593061035e-02
7.760000 1.149934989764324e-02
7.780000 4.837022716676460e-03
7.800000 -4.223275204645504e-04
7.820000 -3.789386138696007e-03
7.840000 -4.920222127524321e-03
7.860000 -3.644601470756384e-03
7.880000 4.199170060233972e-05
7.900000 6.000630873587814e-03
7.920000 1.397177279998468e-02
7.940000 2.359808314303313e-02
7.960000 3.444726212413600e-02
7.980000 4.603487016956581e-02
8.000000 5.784715355717178e-02
8.020000 6.936387006308732e-02
8.040000 8.008102406514084e-02
8.060000 8.953124752062021e-02
8.080000 9.729820508660969e-02
8.100000 1.030286451146779e-01
8.120000 1.064443601022712e-01
8.140000 1.073541471441071e-01
8.160000 1.056657683835673e-01
8.180000 1.013979114640911e-01
8.200000 9.469214998056871e-02
8.220000 8.582490393073469e-02
8.240000 7.521889385101131e-02
8.260000 6.344143074806009e-02
8.280000 5.116928920405295e-02
8.300000 3.914041627765095e-02
8.320000 2.810513408943333e-02
8.340000 1.877734240732641e-02
8.360000 1.178572123203285e-02
8.380000 7.624933382460490e-03
8.400000 6.606827081151407e-03
8.420000 8.811638539711035e-03
8.440000 1.404023538351967e-02
8.460000 2.179342189779208e-02
8.480000 3.131993966628999e-02
8.500000 4.169153003138318e-02
8.520000 5.187903739339290e-02
8.540000 6.082851250993552e-02
8.560000 6.753731579526621e-02
8.580000 7.113022061962242e-02
8.600000 7.093551660856752e-02
8.620000 6.656111294233454e-02
8.640000 5.796966112287591e-02
8.660000 4.552818390128451e-02
8.680000 2.999298907384522e-02
8.700000 1.246908943845732e-02
8.720000 -5.631357781237407e-03
8.740000 -2.263061151172598e-02
8.760000 -3.662690740549585e-02
8.780000 -4.553601841690644e-02
8.800000 -4.713281537806066e-02
8.820000 -3.909282757467652e-02
8.840000 -1.905617657756987e-02
8.860000 1.472678527996174e-02
8.880000 6.127320155437622e-02
8.900000 1.141637336982118e-01
8.920000 1.588162098107992e-01
8.940000 1.697592733889745e-01
8.960000 1.079060320777908e-01
8.980000 -8.217229357876815e-02
9.000000 -4.749727213870771e-01
9.020000 -1.166786858753156e+00
