LAMMPS data file from restart file: timestep = 1000000, procs = 16

770 atoms
513 bonds
258 angles

5 atom types
2 bond types
2 angle types

-9.8650000000000002e+00 9.8650000000000002e+00 xlo xhi
-9.8650000000000002e+00 9.8650000000000002e+00 ylo yhi
-9.8650000000000002e+00 9.8650000000000002e+00 zlo zhi

Masses

1 16
2 1
3 16
4 1
5 35.45

Pair Coeffs

1        0.1554253     3.1654919998     # OW
2                0                0     # HW
3      0.098609686    3.11850800058     # OTH
4       4.0458e-05                0     # HTH
5             0.15    4.04468018036     # CLA

Angle Coeffs

1 37.95 113.24
2 38.7434 111.727

Atoms

648 91 2 4.0999999999999998e-01 -8.5616572614424271e+00 -7.8418024373753257e+00 9.8062212402421682e+00 -1 -4 -2
68 66 2 4.0999999999999998e-01 -5.4743890531692161e+00 -7.4530547694090812e+00 8.3530202772601676e+00 6 1 7
290 66 2 4.0999999999999998e-01 -5.0215025616542466e+00 -6.4003294637943009e+00 7.0756031464592040e+00 4 -14 7
594 87 2 4.0999999999999998e-01 -9.5829313733976829e+00 -9.2823091514212912e+00 5.6425793227672596e+00 9 -3 5
400 134 1 -8.1999999999999995e-01 -6.2814706838319436e+00 -8.1127183910672969e+00 9.5929335452085542e+00 -6 -7 -3
527 146 2 4.0999999999999998e-01 -8.4623040488517276e+00 -9.8599972922253389e+00 8.6201027399542429e+00 14 2 -8
119 90 2 4.0999999999999998e-01 -2.9451465265612478e+00 -6.6817219924653397e+00 5.8927681899603188e+00 -8 -2 -3
228 21 2 4.0999999999999998e-01 -4.5898968406366878e+00 -8.9187254713642119e+00 6.6304804778314379e+00 -3 0 -3
61 21 1 -8.1999999999999995e-01 -4.6216340172485992e+00 -9.4042644877834949e+00 5.6924394987001765e+00 1 3 2
754 252 1 -8.1999999999999995e-01 -4.7900239537861372e-01 -9.0627770762386781e+00 7.3686894027482506e+00 -7 2 3
202 68 1 -8.1999999999999995e-01 -2.1027030417922612e+00 -7.9270728739697809e+00 9.5575158676228043e+00 -1 1 -3
196 66 1 -8.1999999999999995e-01 -4.8268486014629257e+00 -7.3082106151395134e+00 7.5359193197406604e+00 12 -2 -1
735 68 2 4.0999999999999998e-01 -2.6653516415692291e+00 -7.6772344318400467e+00 8.7551600918939414e+00 -1 -2 2
21 252 2 4.0999999999999998e-01 -1.1104462775127630e+00 -8.6690538853572843e+00 8.0566460569680700e+00 -7 -3 -3
285 142 2 4.0999999999999998e-01 -8.7948384482255604e-01 -9.5863990747134444e+00 5.5214389259313572e+00 -3 4 4
268 90 1 -8.1999999999999995e-01 -2.6472626097981347e+00 -6.9666853833326394e+00 4.9529168819220235e+00 0 0 -4
420 241 2 4.0999999999999998e-01 -8.3566784877794884e+00 -4.3667050131682590e+00 9.8338928556995864e+00 5 -5 6
564 188 2 4.0999999999999998e-01 -9.8617487846678085e+00 -1.9586300789301839e-01 7.7668612881085819e+00 -5 -6 -9
578 189 2 4.0999999999999998e-01 -5.5631252966161160e+00 -4.4239403187538793e+00 7.0271017305310650e+00 -11 0 5
524 256 2 4.0999999999999998e-01 -7.1788923430488429e+00 -2.9796413940238526e+00 8.1253073860580454e+00 1 0 -5
71 70 2 4.0999999999999998e-01 -7.0429116099533502e+00 -5.5719253798937374e-01 7.0517734305634656e+00 -1 -2 7
208 70 1 -8.1999999999999995e-01 -6.9181360199724553e+00 -1.5818354433308601e+00 6.9002864072345034e+00 3 -1 -2
386 70 2 4.0999999999999998e-01 -7.5541099519659340e+00 -1.8347665819972963e+00 6.1404413147906087e+00 -1 -1 2
639 84 2 4.0999999999999998e-01 -5.1373378147093547e+00 -2.3624821981774433e+00 7.2084616891978035e+00 4 -3 0
766 256 1 -8.1999999999999995e-01 -6.9301932824540566e+00 -3.4724191508526587e+00 9.0125173111016803e+00 5 -1 -3
604 202 1 -8.1999999999999995e-01 -9.4304422927783591e+00 -1.7849412038566659e+00 5.0834234131001317e+00 0 -8 -3
630 256 2 4.0999999999999998e-01 -7.2040611247016466e+00 -2.8563320875153297e+00 9.7982937063142490e+00 3 6 -2
549 212 2 4.0999999999999998e-01 -2.4821444990524717e+00 -2.8512374426343107e-01 6.7795053349324172e+00 -2 -5 -5
662 173 2 4.0999999999999998e-01 -2.7123424068601194e+00 -6.5493067716471576e-01 9.4903118469246763e+00 4 0 3
470 197 2 4.0999999999999998e-01 -1.6156450199242154e+00 -4.5449729842765150e+00 6.5905311457147784e+00 -5 -4 -8
713 197 2 4.0999999999999998e-01 -3.0681475826786606e+00 -4.0216693547345228e+00 7.0584767013842349e+00 -2 5 -7
589 197 1 -8.1999999999999995e-01 -2.4806647180172190e+00 -4.8817247812789546e+00 7.0631363673747796e+00 5 1 -6
634 212 1 -8.1999999999999995e-01 -2.4212910126961935e+00 -1.0380830052025065e+00 6.1372693642217468e+00 -1 -10 1
177 212 2 4.0999999999999998e-01 -1.4434743423580725e+00 -1.2566220285853384e+00 5.9969379004832062e+00 3 -3 1
250 84 1 -8.1999999999999995e-01 -4.2037092220504340e+00 -2.7627905171979834e+00 7.3037301660614560e+00 0 -5 0
666 34 2 4.0999999999999998e-01 -3.5085712112008722e+00 -4.2807452333564111e+00 9.1080468192397461e+00 -1 10 -1
291 84 2 4.0999999999999998e-01 -3.5129265945651751e+00 -2.0307172411990160e+00 7.0848632576770880e+00 4 10 -2
636 161 2 4.0999999999999998e-01 -3.3390673631383976e+00 -2.1404100931475925e+00 5.1197734191991460e+00 4 -4 3
759 223 2 4.0999999999999998e-01 -9.2233756757590122e+00 4.7673600639538440e+00 -7.3194607211933072e+00 8 4 -1
435 77 2 4.0999999999999998e-01 -8.5559627464487829e+00 3.6807524730880776e+00 -5.1237846503984246e+00 -2 -4 3
669 57 2 4.0999999999999998e-01 -5.1491534728512791e+00 3.0061941167477157e+00 -7.3754171616389055e+00 -9 -2 -3
667 223 1 -8.1999999999999995e-01 -8.5012188765350540e+00 4.5502709066492715e+00 -6.6318759043311548e+00 5 0 -7
539 223 2 4.0999999999999998e-01 -7.5854438442826604e+00 4.2572166550386443e+00 -6.9775339064205220e+00 4 7 -8
169 57 1 -8.1999999999999995e-01 -5.3145277947593135e+00 3.8897543180284799e+00 -6.9410445460590413e+00 0 -4 -2
392 119 2 4.0999999999999998e-01 -8.8323524222778964e+00 1.2512404102656971e+00 -8.9343967373789432e+00 2 5 3
396 228 2 4.0999999999999998e-01 -6.3722905538570469e+00 5.5219875646757655e-01 -5.3075407736937912e+00 2 -1 -2
682 228 1 -8.1999999999999995e-01 -5.7820999078596360e+00 1.3785120636470285e+00 -5.3396221176629366e+00 -6 -4 4
355 119 1 -8.1999999999999995e-01 -8.1478387607545049e+00 6.8783083121512867e-01 -9.4232444477505375e+00 -2 -2 -3
